[24/06/2021 - 17:52:22] - ANTIXITER: Kauan_Santos[0] parece estar usando auto cbug, /tvon nele rápido!
[15/07/2021 - 17:30:17] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:31:28] - ANTIXITER: |AVISO[3]| Sr_Nescau(4) Está com suspeita de AIMBOT, faixa de tiro: Desert Eagle(faixa normal:35.000000)
[15/07/2021 - 17:31:32] - ANTIXITER: |AVISO[4]| Sr_Nescau(4) Está com suspeita de AIMBOT, faixa de tiro: Desert Eagle(faixa normal:35.000000)
[15/07/2021 - 17:31:35] - ANTIXITER: |AVISO[5]| Sr_Nescau(4) Está com suspeita de AIMBOT, faixa de tiro: Desert Eagle(faixa normal:35.000000)
[15/07/2021 - 17:31:54] - ANTIXITER: HARlDADE[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:31:54] - ANTIXITER: HARlDADE[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:31:54] - ANTIXITER: HARlDADE[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:32:12] - ANTIXITER: |AVISO[6]| Sr_Nescau(4) Está com suspeita de AIMBOT, faixa de tiro: Desert Eagle(faixa normal:35.000000)
[15/07/2021 - 17:41:13] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:13] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:15] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:15] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:15] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:15] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:41:16] - ANTIXITER: PATOLYNO[0] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:43:42] - ANTIXITER: |AVISO[1]| (80) Está com suspeita de Aimbot(Hit with Random Aim with ü)
[15/07/2021 - 17:43:42] - ANTIXITER: |AVISO[2]| POZE_DO_RODO(28) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:43:42] - ANTIXITER: |AVISO[3]| TZ_SAMP(34) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:43:47] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 17:44:21] - ANTIXITER: |AVISO[3]| POZE_DO_RODO(28) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:46:18] - ANTIXITER: |AVISO[1]| Trax_JK(33) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:46:19] - ANTIXITER: |AVISO[2]| Trax_JK(33) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:58:15] - ANTIXITER: |AVISO[1]| POZE_DO_RODO(39) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 17:58:15] - ANTIXITER: |AVISO[2]| (80) Está com suspeita de Aimbot(Hit with Random Aim with '#ì)
[15/07/2021 - 17:58:27] - ANTIXITER: |AVISO[3]| Trax_JK(33) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 18:00:14] - ANTIXITER: |AVISO[4]| TZ_SAMP(34) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 18:00:14] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:03:52] - ANTIXITER: |AVISO[5]| TZ_SAMP(34) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 18:04:10] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:04:10] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:04:51] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:13:39] - ANTIXITER: DANILO_CASTRO[24] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:13:39] - ANTIXITER: DANILO_CASTRO[24] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:24:16] - ANTIXITER: |AVISO[1]| Scarface04(22) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[15/07/2021 - 18:24:16] - ANTIXITER: |AVISO[2]| Scarface04(22) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 18:24:16] - ANTIXITER: |AVISO[2]| Scarface04(22) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 18:24:16] - ANTIXITER: |AVISO[3]| Scarface04(22) Está com suspeita de AIMBOT, faixa de tiro: MP5(faixa normal:45.000000)
[15/07/2021 - 18:24:16] - ANTIXITER: |AVISO[3]| (83) Está com suspeita de Aimbot(Hit with Random Aim with ¡)
[15/07/2021 - 18:24:17] - ANTIXITER: |AVISO[4]| Scarface04(22) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 18:24:17] - ANTIXITER: |AVISO[4]| Scarface04(22) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 18:24:51] - ANTIXITER: TZ_SAMP[34] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:00] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:38] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:38] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:38] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:39] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:39] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:40] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:40] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:40] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:40] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:41] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:42] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:42] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:42] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:42] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:43] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:43] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:43] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:43] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:44] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:38:44] - ANTIXITER: TZ_SAMP[4] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 18:55:48] - ANTIXITER: Felipe_Pedrosa[19] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 19:45:04] - [AdmAviso] Rei_Do_Rolas ID:[26] está a 321 KM/h, TV nele pode ser Speed Hack.
[15/07/2021 - 19:45:05] - [AdmAviso] Rei_Do_Rolas ID:[26] está a 321 KM/h, TV nele pode ser Speed Hack.
[15/07/2021 - 20:07:04] - ANTIXITER: |AVISO[2]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[3]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[4]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[4]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[5]| (87) Está com suspeita de Aimbot(Hit with Random Aim with <)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[6]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:05] - ANTIXITER: |AVISO[6]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[7]| WL_[CHEFE_TDJ](1) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[8]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[9]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[9]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[9]| (87) Está com suspeita de Aimbot(Hit with Random Aim with )
[15/07/2021 - 20:07:06] - ANTIXITER: |AVISO[10]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[11]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[11]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[12]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[13]| (87) Está com suspeita de Aimbot(Hit with Random Aim with ã)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[14]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[14]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[14]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:07] - ANTIXITER: |AVISO[14]| WL_[CHEFE_TDJ](1) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 20:07:08] - ANTIXITER: |AVISO[15]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:08] - ANTIXITER: |AVISO[16]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:08] - ANTIXITER: |AVISO[16]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:08] - ANTIXITER: |AVISO[16]| (87) Está com suspeita de Aimbot(Hit with Random Aim with ®)
[15/07/2021 - 20:07:08] - ANTIXITER: |AVISO[17]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:09] - ANTIXITER: |AVISO[18]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:09] - ANTIXITER: |AVISO[18]| WL_[CHEFE_TDJ](1) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 20:07:09] - ANTIXITER: |AVISO[19]| WL_[CHEFE_TDJ](1) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 20:07:09] - ANTIXITER: |AVISO[20]| (87) Está com suspeita de Aimbot(Hit with Random Aim with o)
[15/07/2021 - 20:38:10] - ANTIXITER: PATOLYNO[33] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 20:38:10] - ANTIXITER: PATOLYNO[33] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 20:38:10] - ANTIXITER: PATOLYNO[33] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:06] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:07] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:07] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:07] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:07] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:00:07] - ANTIXITER: |AVISO[1]| Mascara.exe2(7) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 21:00:07] - ANTIXITER: |AVISO[1]| Mascara.exe2(7) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 21:00:07] - ANTIXITER: Mascara.exe2[7] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:01:20] - ANTIXITER: |AVISO[1]| Patrick_GG(26) Está com suspeita de AIMBOT, faixa de tiro: M4(faixa normal:90.000000)
[15/07/2021 - 21:21:50] - ANTIXITER: iLucas_AimBot[24] parece estar usando auto cbug, /tvon nele rápido!
[15/07/2021 - 21:25:58] - ANTIXITER: |AVISO[1]| TZ_SAMP(21) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 21:39:56] - ANTIXITER: |AVISO[1]| Carlos_Sales(14) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 21:49:00] - ANTIXITER: |AVISO[1]| Scarface04(15) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:07] - ANTIXITER: Carlos_Sales[13] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 21:50:52] - ANTIXITER: |AVISO[1]| POZE_DO_RODO(8) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 21:50:54] - ANTIXITER: |AVISO[2]| POZE_DO_RODO(8) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 22:08:05] - ANTIXITER: |AVISO[1]| Carlos_Sales(13) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 22:08:08] - ANTIXITER: |AVISO[2]| Carlos_Sales(13) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 22:17:30] - ANTIXITER: |AVISO[1]| katchau_china(31) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:17:30] - ANTIXITER: |AVISO[1]| katchau_china(31) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:17:30] - ANTIXITER: |AVISO[2]| katchau_china(31) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:17:30] - ANTIXITER: |AVISO[2]| katchau_china(31) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:17:31] - ANTIXITER: |AVISO[3]| (107) Está com suspeita de Aimbot(Hit with Random Aim with !
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: renan_tga[27] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: ML_santos[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: ML_santos[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: ML_santos[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:18:22] - ANTIXITER: ML_santos[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:24:23] - ANTIXITER: Motta_realN$[10] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 22:33:30] - ANTIXITER: |AVISO[1]| Motta_realN$(10) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 22:45:07] - ANTIXITER: |AVISO[1]| katchau_china(32) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:45:07] - ANTIXITER: |AVISO[1]| katchau_china(32) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 22:46:48] - ANTIXITER: Natan_Insane[13] parece estar usando auto cbug, /tvon nele rápido!
[15/07/2021 - 22:49:28] - ANTIXITER: |AVISO[2]| Sr_Nescau(7) disparou 10 tiros continuamente com a arma: M4(31)
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:09] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[2]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[2]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[3]| (77) Está com suspeita de Aimbot(Hit with Random Aim with |)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[4]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[4]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[5]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[5]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[5]| (77) Está com suspeita de Aimbot(Hit with Random Aim with w)
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[6]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: |AVISO[6]| Motta_realN$(26) Está possivelmente usando PRO-AIM (Teleport Detectedo)
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: DACUNHA[1] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:00:10] - ANTIXITER: Motta_realN$[26] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:16] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:16] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:16] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:16] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
[15/07/2021 - 23:03:46] - ANTIXITER: Paizao_FPSx[22] suspeito de rapid fire, /tvon nele rápido!
